order_id,date,city,category,price,units,revenue
100910,2024-01-17,Västerås,Toys,255.16,2,510.32
100911,2024-06-04,Stockholm,Beauty,216.0,1,216.0
100912,2024-04-28,Göteborg,Home,564.68,4,2258.72
100913,2024-06-03,Göteborg,Home,305.37,3,916.11
100914,2024-06-29,Uppsala,Electronics,825.68,2,1651.36
100915,2024-01-26,Stockholm,Sports,50.0,4,200.0
100916,2024-06-25,Göteborg,Beauty,198.5,4,794.0
100917,2024-04-02,Uppsala,Electronics,429.31,5,2146.55
100918,2024-02-29,Göteborg,Clothing,531.75,3,1595.25
100919,2024-01-27,Stockholm,Sports,405.08,3,1215.24
100920,2024-03-21,Uppsala,Beauty,327.57,2,655.14
100921,2024-05-04,Västerås,Clothing,264.03,6,1584.18
100922,2024-02-07,Malmö,Sports,672.29,2,1344.58
100923,2024-03-20,Västerås,Clothing,437.4,2,874.8
100924,2024-05-16,Västerås,Electronics,1002.48,2,2004.96
100925,2024-02-01,Stockholm,Electronics,1081.09,2,2162.18
100926,2024-01-01,Göteborg,Home,380.13,1,380.13
100927,2024-01-09,Göteborg,Beauty,89.93,2,179.86
100928,2024-02-19,Malmö,Electronics,527.17,4,2108.68
100929,2024-06-13,Göteborg,Electronics,1084.68,1,1084.68
100930,2024-04-18,Malmö,Electronics,1030.47,3,3091.41
100931,2024-05-13,Stockholm,Home,597.22,5,2986.1
100932,2024-06-13,Göteborg,Home,349.53,3,1048.59
100933,2024-05-05,Stockholm,Beauty,271.98,1,271.98
100934,2024-02-08,Malmö,Clothing,596.96,4,2387.84
100935,2024-05-11,Stockholm,Sports,583.44,4,2333.76
100936,2024-06-25,Göteborg,Beauty,142.83,1,142.83
100937,2024-06-13,Göteborg,Sports,524.62,3,1573.86
100938,2024-05-17,Malmö,Home,430.29,3,1290.87
100939,2024-04-22,Uppsala,Clothing,426.01,1,426.01
100940,2024-04-08,Malmö,Clothing,50.0,2,100.0
100941,2024-01-08,Göteborg,Beauty,263.5,3,790.5
100942,2024-01-23,Göteborg,Electronics,828.48,3,2485.44
100943,2024-04-22,Uppsala,Clothing,101.1,5,505.5
100944,2024-03-11,Uppsala,Electronics,588.12,3,1764.36
100945,2024-04-26,Stockholm,Home,213.07,1,213.07
100946,2024-03-06,Stockholm,Clothing,608.88,4,2435.52
100947,2024-02-07,Västerås,Electronics,849.26,2,1698.52
100948,2024-05-27,Göteborg,Sports,909.23,6,5455.38
100949,2024-06-07,Stockholm,Home,376.57,4,1506.28
100950,2024-06-06,Stockholm,Electronics,399.6,3,1198.8
100951,2024-06-24,Stockholm,Beauty,215.35,1,215.35
100952,2024-01-10,Uppsala,Electronics,972.07,5,4860.35
100953,2024-03-21,Stockholm,Clothing,418.66,1,418.66
100954,2024-05-16,Stockholm,Clothing,350.83,2,701.66
100955,2024-04-16,Stockholm,Home,607.19,4,2428.76
100956,2024-02-27,Göteborg,Electronics,498.48,4,1993.92
100957,2024-06-08,Göteborg,Beauty,262.42,2,524.84
100958,2024-03-28,Stockholm,Clothing,174.08,1,174.08
100959,2024-05-23,Malmö,Beauty,50.0,4,200.0
100960,2024-04-19,Uppsala,Sports,666.95,2,1333.9
100961,2024-01-12,Västerås,Sports,562.16,5,2810.8
100962,2024-06-11,Göteborg,Electronics,341.97,4,1367.88
100963,2024-04-16,Göteborg,Clothing,586.1,6,3516.6
100964,2024-06-23,Stockholm,Sports,670.46,2,1340.92
100965,2024-05-24,Uppsala,Clothing,340.5,3,1021.5
100966,2024-01-29,Västerås,Clothing,336.28,2,672.56
100967,2024-02-26,Malmö,Home,244.94,3,734.82
100968,2024-02-05,Malmö,Clothing,207.17,2,414.34
100969,2024-01-07,Malmö,Beauty,278.09,4,1112.36
100970,2024-05-26,Göteborg,Electronics,474.7,2,949.4
100971,2024-01-28,Stockholm,Sports,545.1,2,1090.2
100972,2024-04-14,Stockholm,Clothing,393.89,4,1575.56
100973,2024-05-28,Malmö,Electronics,798.67,2,1597.34
100974,2024-01-05,Malmö,Sports,469.91,1,469.91
100975,2024-04-18,Göteborg,Clothing,84.04,4,336.16
100976,2024-06-25,Stockholm,Electronics,1035.7,2,2071.4
100977,2024-05-08,Uppsala,Home,450.14,1,450.14
100978,2024-06-04,Stockholm,Electronics,92.52,1,92.52
100979,2024-04-30,Göteborg,Toys,139.77,6,838.62
100980,2024-02-13,Malmö,Toys,50.0,1,50.0
100981,2024-04-27,Stockholm,Home,90.21,3,270.63
100982,2024-06-24,Göteborg,Electronics,320.8,3,962.4
100983,2024-05-19,Stockholm,Sports,547.6,4,2190.4
100984,2024-01-18,Stockholm,Home,213.98,1,213.98
100985,2024-04-26,Stockholm,Home,169.46,1,169.46
100986,2024-02-14,Malmö,Home,616.57,3,1849.71
100987,2024-02-20,Uppsala,Sports,528.93,2,1057.86
100988,2024-01-05,Göteborg,Clothing,572.14,6,3432.84
100989,2024-06-07,Stockholm,Toys,85.8,3,257.4
100990,2024-02-14,Stockholm,Beauty,240.89,3,722.67
100991,2024-02-28,Västerås,Toys,50.0,4,200.0
100992,2024-05-09,Stockholm,Sports,327.71,3,983.13
100993,2024-03-22,Uppsala,Home,337.19,2,674.38
100994,2024-02-04,Malmö,Toys,194.51,2,389.02
100995,2024-06-20,Göteborg,Home,75.65,1,75.65
100996,2024-06-01,Västerås,Electronics,1284.58,1,1284.58
100997,2024-01-16,Malmö,Electronics,902.67,2,1805.34
100998,2024-02-27,Västerås,Toys,279.83,2,559.66
100999,2024-02-10,Uppsala,Electronics,521.09,2,1042.18
101000,2024-02-13,Uppsala,Home,361.08,1,361.08
101001,2024-04-19,Västerås,Beauty,123.21,4,492.84
101002,2024-05-27,Malmö,Clothing,264.62,1,264.62
101003,2024-02-28,Stockholm,Sports,545.52,2,1091.04
101004,2024-04-26,Stockholm,Beauty,347.62,3,1042.86
101005,2024-02-01,Malmö,Electronics,719.91,4,2879.64
101006,2024-03-24,Göteborg,Clothing,458.6,3,1375.8
101007,2024-02-08,Göteborg,Home,544.27,2,1088.54
101008,2024-05-22,Västerås,Clothing,380.65,1,380.65
101009,2024-05-25,Västerås,Clothing,264.83,4,1059.32
101010,2024-01-29,Göteborg,Home,252.64,3,757.92
101011,2024-05-08,Västerås,Electronics,1056.3,1,1056.3
101012,2024-04-16,Göteborg,Electronics,1053.51,3,3160.53
101013,2024-04-27,Stockholm,Sports,589.67,3,1769.01
101014,2024-02-14,Malmö,Beauty,93.87,2,187.74
101015,2024-03-06,Stockholm,Sports,533.51,2,1067.02
101016,2024-02-03,Stockholm,Sports,483.64,3,1450.92
101017,2024-05-28,Uppsala,Clothing,457.4,3,1372.2
101018,2024-06-24,Uppsala,Home,544.36,2,1088.72
101019,2024-06-09,Stockholm,Clothing,439.58,2,879.16
101020,2024-04-29,Malmö,Electronics,437.77,2,875.54
101021,2024-04-12,Västerås,Clothing,416.55,3,1249.65
101022,2024-02-09,Västerås,Clothing,550.98,1,550.98
101023,2024-01-15,Göteborg,Clothing,669.25,5,3346.25
101024,2024-06-06,Uppsala,Beauty,319.78,2,639.56
101025,2024-02-13,Göteborg,Home,353.26,6,2119.56
101026,2024-04-24,Göteborg,Home,845.66,4,3382.64
101027,2024-01-17,Stockholm,Electronics,1563.39,3,4690.17
101028,2024-04-14,Göteborg,Home,122.17,4,488.68
101029,2024-06-15,Stockholm,Home,717.51,4,2870.04
101030,2024-02-17,Malmö,Electronics,1243.59,4,4974.36
101031,2024-03-25,Malmö,Sports,345.56,2,691.12
101032,2024-05-10,Uppsala,Electronics,1003.25,2,2006.5
101033,2024-06-13,Malmö,Toys,347.41,4,1389.64
101034,2024-01-17,Stockholm,Electronics,1201.0,3,3603.0
101035,2024-03-21,Västerås,Electronics,1459.07,1,1459.07
101036,2024-01-25,Malmö,Electronics,1324.79,4,5299.16
101037,2024-01-16,Göteborg,Clothing,324.07,4,1296.28
101038,2024-02-28,Uppsala,Toys,237.65,5,1188.25
101039,2024-04-11,Stockholm,Beauty,194.97,3,584.91
101040,2024-02-01,Uppsala,Electronics,663.39,4,2653.56
101041,2024-02-21,Stockholm,Electronics,712.02,3,2136.06
101042,2024-01-25,Stockholm,Clothing,372.74,3,1118.22
101043,2024-05-20,Uppsala,Sports,632.7,4,2530.8
101044,2024-04-16,Stockholm,Sports,663.2,4,2652.8
101045,2024-03-20,Malmö,Clothing,381.55,6,2289.3
101046,2024-04-23,Stockholm,Electronics,821.92,3,2465.76
101047,2024-04-14,Malmö,Toys,50.0,3,150.0
101048,2024-03-24,Stockholm,Sports,561.15,1,561.15
101049,2024-01-28,Malmö,Clothing,438.85,5,2194.25
101050,2024-01-08,Stockholm,Sports,293.46,2,586.92
101051,2024-06-07,Göteborg,Clothing,406.64,3,1219.92
101052,2024-04-15,Uppsala,Sports,598.66,2,1197.32
101053,2024-03-02,Göteborg,Home,304.55,2,609.1
101054,2024-06-10,Uppsala,Beauty,624.41,4,2497.64
101055,2024-04-10,Stockholm,Electronics,50.0,2,100.0
101056,2024-06-18,Malmö,Clothing,149.06,4,596.24
101057,2024-03-31,Stockholm,Toys,218.46,1,218.46
101058,2024-04-10,Uppsala,Clothing,403.31,4,1613.24
101059,2024-02-06,Malmö,Electronics,705.88,5,3529.4
101060,2024-01-31,Göteborg,Clothing,737.33,3,2211.99
101061,2024-06-09,Göteborg,Electronics,1460.44,4,5841.76
101062,2024-04-05,Stockholm,Home,494.07,1,494.07
101063,2024-03-21,Malmö,Electronics,591.25,1,591.25
101064,2024-06-19,Västerås,Beauty,153.6,4,614.4
101065,2024-01-23,Göteborg,Electronics,1056.53,3,3169.59
101066,2024-06-21,Stockholm,Sports,716.94,4,2867.76
101067,2024-02-10,Göteborg,Sports,511.92,3,1535.76
101068,2024-04-30,Stockholm,Electronics,890.63,1,890.63
101069,2024-03-21,Göteborg,Electronics,480.1,3,1440.3
101070,2024-04-21,Göteborg,Home,271.23,7,1898.61
101071,2024-01-18,Västerås,Home,435.9,2,871.8
101072,2024-05-21,Göteborg,Clothing,281.15,5,1405.75
101073,2024-05-23,Uppsala,Electronics,887.94,4,3551.76
101074,2024-05-04,Stockholm,Clothing,394.2,1,394.2
101075,2024-01-24,Göteborg,Sports,462.53,4,1850.12
101076,2024-05-20,Göteborg,Sports,302.65,4,1210.6
101077,2024-02-08,Göteborg,Beauty,411.92,4,1647.68
101078,2024-01-21,Göteborg,Sports,558.62,3,1675.86
101079,2024-03-01,Uppsala,Home,323.3,4,1293.2
101080,2024-05-26,Stockholm,Beauty,267.41,2,534.82
101081,2024-01-28,Stockholm,Clothing,221.8,3,665.4
101082,2024-03-09,Stockholm,Home,389.04,3,1167.12
101083,2024-05-15,Göteborg,Home,436.77,3,1310.31
101084,2024-05-22,Stockholm,Clothing,265.54,3,796.62
101085,2024-05-25,Malmö,Electronics,1138.06,3,3414.18
101086,2024-01-20,Stockholm,Beauty,164.43,4,657.72
101087,2024-06-21,Västerås,Home,509.9,3,1529.7
101088,2024-02-28,Västerås,Home,483.26,1,483.26
101089,2024-06-02,Uppsala,Electronics,850.97,3,2552.91
101090,2024-06-14,Uppsala,Clothing,288.54,3,865.62
101091,2024-05-13,Göteborg,Electronics,645.16,2,1290.32
101092,2024-01-03,Stockholm,Beauty,317.1,1,317.1
101093,2024-05-28,Stockholm,Toys,193.44,2,386.88
101094,2024-03-30,Göteborg,Home,115.01,6,690.06
101095,2024-02-18,Malmö,Electronics,692.0,7,4844.0
101096,2024-01-22,Göteborg,Electronics,770.0,3,2310.0
101097,2024-03-24,Stockholm,Clothing,311.18,3,933.54
101098,2024-06-21,Malmö,Sports,301.88,4,1207.52
101099,2024-01-30,Uppsala,Toys,300.07,3,900.21
101100,2024-06-08,Stockholm,Electronics,269.46,2,538.92
101101,2024-04-21,Göteborg,Toys,178.89,4,715.56
101102,2024-01-02,Göteborg,Home,296.97,4,1187.88
101103,2024-06-24,Stockholm,Electronics,1507.5,2,3015.0
101104,2024-04-13,Stockholm,Electronics,690.87,2,1381.74
101105,2024-02-08,Uppsala,Sports,355.32,1,355.32
101106,2024-04-11,Göteborg,Home,584.14,3,1752.42
101107,2024-01-30,Stockholm,Clothing,531.79,2,1063.58
101108,2024-06-08,Göteborg,Beauty,284.46,5,1422.3
101109,2024-01-27,Uppsala,Home,437.1,4,1748.4
101110,2024-01-12,Stockholm,Clothing,180.32,1,180.32
101111,2024-06-22,Västerås,Beauty,257.48,2,514.96
101112,2024-03-19,Stockholm,Toys,182.05,2,364.1
101113,2024-04-08,Stockholm,Sports,499.09,5,2495.45
101114,2024-02-19,Stockholm,Sports,675.59,3,2026.77
101115,2024-03-19,Göteborg,Home,414.34,3,1243.02
101116,2024-03-09,Stockholm,Toys,268.74,3,806.22
101117,2024-04-01,Västerås,Clothing,191.5,5,957.5
101118,2024-06-16,Stockholm,Home,190.63,3,571.89
101119,2024-05-17,Stockholm,Home,190.56,1,190.56
101120,2024-06-22,Göteborg,Electronics,1469.77,2,2939.54
101121,2024-05-10,Stockholm,Sports,262.43,2,524.86
101122,2024-06-26,Göteborg,Sports,554.06,4,2216.24
101123,2024-02-08,Göteborg,Home,186.87,3,560.61
101124,2024-04-09,Stockholm,Home,477.81,4,1911.24
101125,2024-06-20,Malmö,Sports,720.73,2,1441.46
101126,2024-03-06,Uppsala,Electronics,50.0,1,50.0
101127,2024-06-30,Göteborg,Clothing,364.01,2,728.02
101128,2024-06-14,Stockholm,Beauty,208.55,4,834.2
101129,2024-06-06,Göteborg,Home,335.04,3,1005.12
101130,2024-03-10,Stockholm,Electronics,1482.66,1,1482.66
101131,2024-05-28,Västerås,Home,254.7,1,254.7
101132,2024-02-27,Stockholm,Sports,918.98,2,1837.96
101133,2024-03-24,Västerås,Home,238.71,2,477.42
101134,2024-05-20,Göteborg,Toys,134.87,3,404.61
101135,2024-03-15,Västerås,Clothing,73.16,3,219.48
101136,2024-03-08,Uppsala,Toys,168.47,5,842.35
101137,2024-06-29,Stockholm,Sports,306.8,3,920.4
101138,2024-06-10,Stockholm,Beauty,306.93,3,920.79
101139,2024-02-27,Malmö,Clothing,410.99,3,1232.97
101140,2024-06-14,Göteborg,Clothing,359.82,3,1079.46
101141,2024-05-01,Uppsala,Clothing,250.4,3,751.2
101142,2024-05-19,Göteborg,Beauty,362.33,2,724.66
101143,2024-02-25,Stockholm,Clothing,566.38,3,1699.14
101144,2024-05-21,Uppsala,Toys,233.68,6,1402.08
101145,2024-03-29,Stockholm,Home,281.35,1,281.35
101146,2024-01-19,Uppsala,Home,481.66,1,481.66
101147,2024-05-03,Malmö,Clothing,417.92,5,2089.6
101148,2024-04-30,Malmö,Sports,828.93,3,2486.79
101149,2024-03-22,Stockholm,Sports,630.25,2,1260.5
101150,2024-03-16,Stockholm,Clothing,406.47,4,1625.88
101151,2024-05-07,Göteborg,Beauty,125.7,2,251.4
101152,2024-03-07,Göteborg,Toys,354.46,2,708.92
101153,2024-06-30,Stockholm,Electronics,502.63,3,1507.89
101154,2024-03-13,Stockholm,Electronics,793.42,2,1586.84
101155,2024-04-02,Västerås,Home,658.04,3,1974.12
101156,2024-01-28,Stockholm,Electronics,760.97,3,2282.91
101157,2024-05-08,Malmö,Beauty,208.82,7,1461.74
101158,2024-05-19,Malmö,Beauty,155.45,2,310.9
101159,2024-03-08,Malmö,Electronics,820.44,3,2461.32
101160,2024-05-10,Stockholm,Clothing,324.74,2,649.48
101161,2024-05-13,Göteborg,Toys,175.05,3,525.15
101162,2024-05-08,Malmö,Electronics,943.48,1,943.48
101163,2024-05-10,Göteborg,Clothing,495.29,3,1485.87
101164,2024-06-27,Stockholm,Sports,691.92,4,2767.68
101165,2024-01-03,Stockholm,Toys,274.67,3,824.01
101166,2024-04-29,Västerås,Clothing,514.24,4,2056.96
101167,2024-05-16,Malmö,Clothing,599.56,3,1798.68
101168,2024-05-25,Uppsala,Clothing,589.52,3,1768.56
101169,2024-04-06,Göteborg,Home,448.76,1,448.76
101170,2024-01-26,Malmö,Clothing,335.92,3,1007.76
101171,2024-05-29,Stockholm,Electronics,1822.35,3,5467.05
101172,2024-03-23,Uppsala,Sports,321.37,1,321.37
101173,2024-03-10,Göteborg,Electronics,1140.91,1,1140.91
101174,2024-06-02,Uppsala,Electronics,618.77,2,1237.54
101175,2024-03-02,Göteborg,Clothing,338.99,1,338.99
101176,2024-03-09,Stockholm,Sports,562.74,5,2813.7
101177,2024-05-07,Stockholm,Electronics,279.33,5,1396.65
101178,2024-01-15,Göteborg,Beauty,62.07,3,186.21
101179,2024-05-27,Göteborg,Sports,523.44,4,2093.76
101180,2024-02-17,Västerås,Clothing,465.74,1,465.74
101181,2024-06-04,Stockholm,Clothing,584.29,2,1168.58
101182,2024-06-13,Malmö,Home,314.39,5,1571.95
101183,2024-02-20,Västerås,Clothing,396.03,3,1188.09
101184,2024-03-13,Göteborg,Electronics,756.0,2,1512.0
101185,2024-01-20,Uppsala,Electronics,1095.57,2,2191.14
101186,2024-05-14,Stockholm,Clothing,379.12,2,758.24
101187,2024-06-27,Stockholm,Sports,470.14,2,940.28
101188,2024-02-27,Stockholm,Home,345.96,1,345.96
101189,2024-01-09,Göteborg,Sports,524.76,4,2099.04
101190,2024-02-02,Malmö,Sports,997.92,3,2993.76
101191,2024-05-15,Uppsala,Clothing,66.19,5,330.95
101192,2024-02-19,Uppsala,Sports,515.8,2,1031.6
101193,2024-04-28,Stockholm,Home,716.49,3,2149.47
101194,2024-02-17,Uppsala,Beauty,379.53,3,1138.59
101195,2024-03-03,Stockholm,Home,466.14,2,932.28
101196,2024-05-04,Uppsala,Sports,641.73,5,3208.65
101197,2024-03-29,Västerås,Sports,583.76,2,1167.52
101198,2024-04-06,Göteborg,Home,914.72,1,914.72
101199,2024-04-29,Malmö,Sports,730.12,5,3650.6
101200,2024-04-30,Göteborg,Beauty,340.59,2,681.18
101201,2024-03-15,Göteborg,Electronics,50.0,4,200.0
101202,2024-03-23,Uppsala,Home,173.29,1,173.29
101203,2024-03-26,Stockholm,Electronics,504.48,2,1008.96
101204,2024-01-09,Göteborg,Electronics,1547.47,4,6189.88
101205,2024-05-17,Göteborg,Electronics,1952.31,3,5856.93
101206,2024-05-28,Uppsala,Toys,203.61,2,407.22
101207,2024-01-20,Stockholm,Sports,582.29,3,1746.87
101208,2024-05-19,Uppsala,Clothing,439.72,3,1319.16
101209,2024-06-26,Stockholm,Clothing,438.75,2,877.5
101210,2024-01-06,Malmö,Electronics,274.41,5,1372.05
101211,2024-05-24,Göteborg,Home,571.79,3,1715.37
101212,2024-02-26,Västerås,Beauty,276.69,2,553.38
101213,2024-03-09,Stockholm,Electronics,1224.33,3,3672.99
101214,2024-03-19,Göteborg,Electronics,688.89,3,2066.67
101215,2024-04-21,Stockholm,Home,213.19,2,426.38
101216,2024-06-27,Uppsala,Clothing,342.6,4,1370.4
101217,2024-03-07,Stockholm,Beauty,64.94,6,389.64
101218,2024-05-10,Västerås,Electronics,809.66,1,809.66
101219,2024-06-24,Västerås,Clothing,346.95,2,693.9
101220,2024-04-05,Göteborg,Clothing,367.49,6,2204.94
101221,2024-03-12,Stockholm,Electronics,1059.61,1,1059.61
101222,2024-05-13,Västerås,Clothing,442.57,2,885.14
101223,2024-01-05,Malmö,Toys,106.7,4,426.8
101224,2024-04-20,Göteborg,Home,250.46,1,250.46
101225,2024-01-16,Malmö,Clothing,540.57,4,2162.28
101226,2024-02-22,Stockholm,Clothing,204.49,1,204.49
101227,2024-01-17,Stockholm,Electronics,50.0,2,100.0
101228,2024-02-08,Malmö,Clothing,330.66,3,991.98
101229,2024-05-12,Stockholm,Clothing,265.99,2,531.98
101230,2024-03-28,Malmö,Electronics,431.78,3,1295.34
101231,2024-03-31,Västerås,Sports,297.72,2,595.44
101232,2024-01-25,Malmö,Electronics,733.96,4,2935.84
101233,2024-01-21,Göteborg,Electronics,351.27,4,1405.08
101234,2024-04-19,Uppsala,Clothing,166.77,2,333.54
101235,2024-05-15,Malmö,Home,342.32,3,1026.96
101236,2024-06-22,Göteborg,Electronics,693.45,3,2080.35
101237,2024-02-03,Stockholm,Clothing,330.2,2,660.4
101238,2024-02-04,Stockholm,Home,171.36,5,856.8
101239,2024-01-26,Göteborg,Home,259.94,1,259.94
101240,2024-04-09,Stockholm,Electronics,159.03,3,477.09
101241,2024-02-04,Stockholm,Toys,211.22,3,633.66
101242,2024-06-29,Göteborg,Electronics,1329.25,1,1329.25
101243,2024-01-15,Göteborg,Home,370.02,4,1480.08
101244,2024-03-07,Göteborg,Clothing,261.24,5,1306.2
101245,2024-06-17,Stockholm,Toys,388.64,1,388.64
101246,2024-05-16,Malmö,Electronics,421.26,4,1685.04
101247,2024-06-12,Malmö,Clothing,456.93,2,913.86
101248,2024-06-28,Stockholm,Electronics,442.06,1,442.06
101249,2024-04-16,Göteborg,Sports,1119.56,4,4478.24
101250,2024-04-29,Göteborg,Clothing,402.47,2,804.94
101251,2024-01-10,Västerås,Beauty,278.97,4,1115.88
101252,2024-06-06,Malmö,Electronics,688.9,1,688.9
101253,2024-05-04,Stockholm,Electronics,761.73,2,1523.46
101254,2024-03-15,Uppsala,Sports,429.03,3,1287.09
101255,2024-04-20,Göteborg,Electronics,685.68,2,1371.36
101256,2024-06-07,Uppsala,Electronics,695.2,3,2085.6
101257,2024-03-16,Uppsala,Beauty,192.12,4,768.48
101258,2024-06-01,Stockholm,Toys,50.0,4,200.0
101259,2024-06-15,Stockholm,Home,756.27,2,1512.54
101260,2024-02-25,Västerås,Home,380.99,1,380.99
101261,2024-06-06,Uppsala,Home,626.11,2,1252.22
101262,2024-01-03,Stockholm,Clothing,382.51,3,1147.53
101263,2024-01-31,Stockholm,Home,379.3,1,379.3
101264,2024-05-07,Malmö,Electronics,802.62,2,1605.24
101265,2024-02-15,Stockholm,Clothing,165.83,5,829.15
101266,2024-06-11,Stockholm,Sports,267.18,4,1068.72
101267,2024-04-29,Västerås,Toys,68.82,4,275.28
101268,2024-04-02,Göteborg,Home,428.72,3,1286.16
101269,2024-05-20,Göteborg,Electronics,989.03,1,989.03
101270,2024-01-30,Malmö,Electronics,1146.11,2,2292.22
101271,2024-05-18,Stockholm,Clothing,216.2,4,864.8
101272,2024-01-11,Göteborg,Sports,404.52,3,1213.56
101273,2024-03-08,Västerås,Sports,408.13,2,816.26
101274,2024-05-29,Västerås,Sports,655.65,3,1966.95
101275,2024-04-07,Göteborg,Clothing,182.24,2,364.48
101276,2024-03-09,Uppsala,Beauty,111.5,1,111.5
101277,2024-01-31,Göteborg,Electronics,818.57,2,1637.14
101278,2024-04-01,Västerås,Home,210.45,1,210.45
101279,2024-06-07,Uppsala,Electronics,1365.38,3,4096.14
101280,2024-03-27,Uppsala,Home,139.43,4,557.72
101281,2024-01-03,Stockholm,Clothing,120.69,3,362.07
101282,2024-06-11,Stockholm,Clothing,546.41,1,546.41
101283,2024-03-25,Göteborg,Home,762.05,2,1524.1
101284,2024-02-29,Västerås,Electronics,668.39,4,2673.56
101285,2024-03-25,Västerås,Sports,623.09,2,1246.18
101286,2024-01-10,Malmö,Clothing,175.93,2,351.86
101287,2024-06-03,Stockholm,Sports,229.23,3,687.69
101288,2024-04-10,Stockholm,Clothing,380.49,2,760.98
101289,2024-05-19,Göteborg,Clothing,163.09,5,815.45
101290,2024-03-27,Stockholm,Toys,236.84,4,947.36
101291,2024-03-26,Stockholm,Beauty,199.12,2,398.24
101292,2024-03-27,Uppsala,Clothing,271.48,4,1085.92
101293,2024-05-22,Stockholm,Home,615.28,3,1845.84
101294,2024-06-02,Stockholm,Electronics,611.36,1,611.36
101295,2024-06-04,Göteborg,Toys,162.23,1,162.23
101296,2024-05-20,Göteborg,Toys,90.0,2,180.0
101297,2024-04-08,Stockholm,Toys,501.66,7,3511.62
101298,2024-02-13,Göteborg,Electronics,317.02,3,951.06
101299,2024-02-07,Göteborg,Sports,500.61,2,1001.22
101300,2024-01-04,Västerås,Clothing,491.76,2,983.52
101301,2024-02-16,Stockholm,Home,222.7,1,222.7
101302,2024-01-08,Stockholm,Electronics,347.56,3,1042.68
101303,2024-04-07,Stockholm,Beauty,202.55,2,405.1
101304,2024-01-08,Stockholm,Sports,620.71,3,1862.13
101305,2024-03-31,Malmö,Sports,761.78,4,3047.12
101306,2024-03-15,Västerås,Clothing,244.87,4,979.48
101307,2024-02-28,Västerås,Beauty,275.49,1,275.49
101308,2024-02-28,Göteborg,Home,105.98,2,211.96
101309,2024-01-17,Stockholm,Sports,386.73,4,1546.92
101310,2024-05-01,Malmö,Home,278.82,2,557.64
101311,2024-06-06,Göteborg,Toys,213.2,3,639.6
101312,2024-02-20,Stockholm,Home,576.55,2,1153.1
101313,2024-02-26,Uppsala,Sports,875.64,1,875.64
101314,2024-04-29,Göteborg,Sports,207.91,4,831.64
101315,2024-05-17,Göteborg,Beauty,50.0,3,150.0
101316,2024-02-03,Malmö,Beauty,65.1,4,260.4
101317,2024-05-01,Uppsala,Clothing,316.34,4,1265.36
101318,2024-05-22,Västerås,Electronics,50.0,4,200.0
101319,2024-03-26,Stockholm,Electronics,287.59,2,575.18
101320,2024-06-01,Stockholm,Electronics,652.6,4,2610.4
101321,2024-05-21,Stockholm,Sports,893.58,4,3574.32
101322,2024-06-01,Västerås,Clothing,210.95,6,1265.7
101323,2024-04-18,Stockholm,Clothing,780.78,4,3123.12
101324,2024-06-29,Västerås,Beauty,87.15,2,174.3
101325,2024-01-17,Malmö,Electronics,1223.72,5,6118.6
101326,2024-04-16,Stockholm,Home,211.41,2,422.82
101327,2024-03-06,Uppsala,Electronics,1141.59,3,3424.77
101328,2024-04-02,Malmö,Electronics,535.11,1,535.11
101329,2024-03-25,Stockholm,Home,618.57,2,1237.14
101330,2024-02-17,Stockholm,Clothing,327.63,4,1310.52
101331,2024-05-09,Uppsala,Electronics,717.39,2,1434.78
101332,2024-05-04,Malmö,Home,569.55,5,2847.75
101333,2024-02-21,Stockholm,Electronics,1009.89,5,5049.45
101334,2024-04-05,Uppsala,Clothing,332.33,4,1329.32
101335,2024-03-12,Stockholm,Sports,691.18,3,2073.54
101336,2024-04-09,Göteborg,Home,296.02,4,1184.08
101337,2024-06-29,Västerås,Electronics,1568.56,1,1568.56
101338,2024-01-27,Göteborg,Clothing,468.89,6,2813.34
101339,2024-02-26,Göteborg,Electronics,1703.37,5,8516.85
101340,2024-04-15,Uppsala,Beauty,158.45,1,158.45
101341,2024-05-30,Stockholm,Clothing,374.12,1,374.12
101342,2024-01-12,Göteborg,Electronics,766.24,6,4597.44
101343,2024-03-10,Västerås,Clothing,291.27,1,291.27
101344,2024-06-19,Malmö,Clothing,138.94,4,555.76
101345,2024-05-31,Malmö,Beauty,336.56,4,1346.24
101346,2024-04-10,Västerås,Beauty,332.01,1,332.01
101347,2024-02-26,Göteborg,Sports,411.45,4,1645.8
101348,2024-01-25,Uppsala,Beauty,497.46,2,994.92
101349,2024-01-20,Västerås,Clothing,284.85,1,284.85
101350,2024-06-23,Malmö,Clothing,430.16,3,1290.48
101351,2024-06-21,Malmö,Home,539.83,1,539.83
101352,2024-05-13,Stockholm,Home,247.58,3,742.74
101353,2024-04-28,Göteborg,Clothing,379.67,3,1139.01
101354,2024-06-07,Malmö,Clothing,591.37,1,591.37
101355,2024-04-06,Stockholm,Sports,506.65,3,1519.95
101356,2024-04-21,Stockholm,Home,427.89,2,855.78
101357,2024-05-01,Stockholm,Sports,777.38,4,3109.52
101358,2024-06-09,Malmö,Home,402.2,3,1206.6
101359,2024-04-22,Stockholm,Clothing,138.86,3,416.58
101360,2024-03-06,Göteborg,Beauty,88.17,3,264.51
101361,2024-04-26,Uppsala,Sports,933.01,6,5598.06
101362,2024-05-09,Uppsala,Home,445.26,1,445.26
101363,2024-06-21,Malmö,Sports,726.72,6,4360.32
101364,2024-05-21,Uppsala,Home,575.18,3,1725.54
